Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3, CATEGORY_E
27, 4, 41, 9, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 13
27, 5, 32, 6, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4
27, 6, 55, 12, 36, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
27, 7, 73, 15, 37, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 13
27, 8, 50, 12, 22, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
27, 9, 85, 9, 27, 0, 0, 12, 15, 0, 0, 0, 0, 0, 0, 22
27, 10, 32, 12, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
27, 11, 30, 12, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
27, 12, 28, 12, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
27, 13, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
27, 14, 33, 12, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
27, 15, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
27, 16, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
27, 17, 34, 12, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
27, 18, 32, 12, 14, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
27, 19, 34, 12, 10, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
27, 20, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
27, 21, 28, 12, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
27, 22, 31, 12, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
27, 23, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
27, 24, 30, 12, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
27, 25, 31, 12, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
27, 26, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
27, 27, 28, 12, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
27, 28, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
27, 29, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
27, 30, 32, 12, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
27, 31, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
27, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27, 63, 28, 12, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
28, 0, 135, 15, 80, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 20
28, 1, 65, 12, 38, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
28, 2, 97, 12, 32, 5, 10, 8, 15, 0, 0, 0, 0, 0, 0, 15
28, 3, 72, 12, 31, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 17
28, 4, 44, 12, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 13
28, 5, 37, 6, 14, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7
28, 6, 59, 15, 37, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
28, 7, 73, 15, 37, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 13
28, 8, 51, 12, 23, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
28, 9, 90, 12, 29, 0, 0, 12, 15, 0, 0, 0, 0, 0, 0, 22
28, 10, 32, 12, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
28, 11, 30, 12, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
28, 12, 28, 12, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0
28, 13, 30, 12, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
28, 14, 35, 12, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
28, 15, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
28, 16, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
28, 17, 36, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
28, 18, 32, 12, 14, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
28, 19, 34, 12, 10, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
28, 20, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
28, 21, 28, 12, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
28, 22, 31, 12, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
28, 23, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
28, 24, 30, 12, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
28, 25, 34, 12, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
28, 26, 32, 12, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
28, 27, 28, 12, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
28, 28, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
28, 29, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
28, 30, 32, 12, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
28, 31, 31, 12, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
28, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28, 63, 28, 12, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
29, 0, 162, 15, 95, 5, 0, 22, 0, 0, 0, 0, 0, 0, 0, 25
29, 1, 66, 12, 39, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
29, 2, 98, 12, 32, 5, 10, 8, 15, 0, 0, 0, 0, 0, 0, 16
29, 3, 75, 12, 32, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 17
29, 4, 49, 12, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 16
29, 5, 37, 6, 14, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7
29, 6, 59, 15, 37, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
29, 7, 74, 15, 38, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 13
29, 8, 51, 12, 23, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
29, 9, 92, 12, 31, 0, 0, 12, 15, 0, 0, 0, 0, 0, 0, 22
29, 10, 33, 12, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
29, 11, 31, 12, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
29, 12, 31, 12, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
29, 13, 30, 12, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
29, 14, 37, 12, 11, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
29, 15, 32, 12, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
29, 16, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
29, 17, 36, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
29, 18, 32, 12, 14, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
29, 19, 36, 12, 10, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
29, 20, 30, 12, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
29, 21, 28, 12, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
29, 22, 31, 12, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
29, 23, 32, 12, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
29, 24, 30, 12, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
29, 25, 36, 12, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
29, 26, 32, 12, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
29, 27, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
29, 28, 29, 12, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
29, 29, 30, 12, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
29, 30, 34, 12, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
29, 31, 33, 12, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
29, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29, 63, 28, 12, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
30, 0, 185, 15, 97, 5, 0, 24, 15, 0, 0, 0, 0, 0, 0, 29
30, 1, 67, 12, 40, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
30, 2, 103, 15, 34, 5, 10, 8, 15, 0, 0, 0, 0, 0, 0, 16
30, 3, 78, 15, 32, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 17
30, 4, 49, 12, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 16
30, 5, 42, 9, 15, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 8
30, 6, 60, 15, 38, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3
30, 7, 78, 18, 39, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 13
30, 8, 54, 15, 23, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8
30, 9, 99, 12, 38, 0, 0, 12, 15, 0, 0, 0, 0, 0, 0, 22
30, 10, 36, 15, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
30, 11, 34, 15, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
30, 12, 37, 15, 14, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
30, 13, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
30, 14, 40, 15, 11, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
30, 15, 35, 15, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
30, 16, 33, 15, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
30, 17, 39, 15, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
30, 18, 35, 15, 14, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
30, 19, 39, 15, 10, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
30, 20, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
30, 21, 32, 15, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
30, 22, 34, 15, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
30, 23, 38, 15, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
30, 24, 34, 15, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
30, 25, 41, 15, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
30, 26, 36, 15, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
30, 27, 32, 15, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
30, 28, 32, 15, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
30, 29, 33, 15, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
30, 30, 39, 15, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
30, 31, 38, 15, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
30, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, 63, 31, 15, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
31, 0, 187, 15, 99, 5, 0, 24, 15, 0, 0, 0, 0, 0, 0, 29
31, 1, 70, 15, 40, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
31, 2, 103, 15, 34, 5, 10, 8, 15, 0, 0, 0, 0, 0, 0, 16
31, 3, 81, 15, 33, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 19
31, 4, 49, 12, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 16
31, 5, 42, 9, 15, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 8
31, 6, 63, 15, 38, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 6
31, 7, 80, 18, 40, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 14
31, 8, 57, 15, 23, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9
31, 9, 103, 12, 39, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 23
31, 10, 36, 15, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
31, 11, 34, 15, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
31, 12, 39, 15, 14, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
31, 13, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
31, 14, 40, 15, 11, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
31, 15, 35, 15, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
31, 16, 34, 15, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
31, 17, 39, 15, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
31, 18, 35, 15, 14, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
31, 19, 39, 15, 10, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
31, 20, 34, 15, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
31, 21, 32, 15, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
31, 22, 36, 15, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
31, 23, 38, 15, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
31, 24, 35, 15, 14, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
31, 25, 41, 15, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
31, 26, 36, 15, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
31, 27, 32, 15, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
31, 28, 32, 15, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
31, 29, 33, 15, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
31, 30, 41, 15, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
31, 31, 40, 15, 11, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
31, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31, 63, 31, 15, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
32, 0, 198, 18, 100, 5, 0, 26, 15, 0, 0, 0, 0, 0, 0, 34
32, 1, 71, 15, 41, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7
32, 2, 107, 15, 36, 5, 12, 8, 15, 0, 0, 0, 0, 0, 0, 16
32, 3, 82, 15, 34, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 19
32, 4, 52, 15, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 16
32, 5, 44, 9, 15, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 8
32, 6, 65, 15, 39, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7
32, 7, 83, 18, 40, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 15
32, 8, 60, 15, 23, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 10
32, 9, 108, 15, 40, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 24
32, 10, 36, 15, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
32, 11, 34, 15, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
32, 12, 41, 15, 14, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
32, 13, 33, 15, 12, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
32, 14, 41, 15, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
32, 15, 36, 15, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
32, 16, 34, 15, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
32, 17, 39, 15, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
32, 18, 37, 15, 14, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
32, 19, 39, 15, 10, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
32, 20, 34, 15, 13, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
32, 21, 32, 15, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
32, 22, 36, 15, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
32, 23, 38, 15, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
32, 24, 35, 15, 14, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
32, 25, 42, 15, 13, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
32, 26, 36, 15, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0
32, 27, 32, 15, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
32, 28, 32, 15, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
32, 29, 33, 15, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0
32, 30, 41, 15, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
32, 31, 41, 15, 12, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0
32, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32, 63, 31, 15, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0
33, 0, 203, 18, 103, 5, 0, 28, 15, 0, 0, 0, 0, 0, 0, 34
